age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37,blue-collar,single,professional.course,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
33,technician,married,professional.course,no,yes,no,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
41,technician,single,high.school,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
51,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,no
36,housemaid,divorced,university.degree,no,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,technician,divorced,professional.course,no,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
45,services,married,professional.course,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,blue-collar,married,high.school,no,no,no,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
36,technician,single,professional.course,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,blue-collar,single,professional.course,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-1.1,94.767,-50.8,1.049,4963.6,no
55,management,married,university.degree,no,no,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes
33,management,single,university.degree,no,no,yes,telephone,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
36,admin.,single,university.degree,no,yes,no,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,self-employed,single,high.school,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
44,services,divorced,high.school,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
30,services,single,high.school,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
25,student,single,high.school,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
56,unknown,married,basic.4y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,management,married,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
32,services,married,high.school,no,yes,yes,cellular,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
31,blue-collar,single,basic.4y,no,no,yes,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
36,technician,single,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
41,housemaid,married,high.school,no,yes,no,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
55,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57,management,divorced,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
34,services,married,high.school,no,yes,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
30,management,married,high.school,no,yes,no,cellular,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
40,technician,married,university.degree,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41,unemployed,married,basic.9y,unknown,yes,no,telephone,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
53,blue-collar,single,basic.9y,no,unknown,unknown,cellular,mar,thu,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,yes
35,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
59,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
41,self-employed,married,basic.9y,no,yes,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
35,technician,married,professional.course,no,yes,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,admin.,divorced,high.school,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
46,services,divorced,basic.9y,no,unknown,unknown,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
60,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,admin.,married,university.degree,no,no,no,cellular,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
48,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
50,management,married,university.degree,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,admin.,married,high.school,no,no,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
46,services,divorced,basic.9y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
50,entrepreneur,married,university.degree,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
30,technician,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
37,management,married,unknown,no,no,no,cellular,dec,wed,3,999,0,nonexistent,-3,92.713,-33,0.715,5023.5,yes
23,services,single,high.school,no,unknown,unknown,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
36,technician,married,professional.course,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
40,services,married,basic.6y,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,admin.,divorced,university.degree,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
53,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
34,blue-collar,married,basic.4y,no,yes,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
34,technician,divorced,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
41,self-employed,married,basic.9y,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
47,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39,services,married,high.school,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
50,technician,married,basic.9y,no,yes,no,telephone,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,technician,single,basic.6y,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
37,admin.,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,services,single,basic.9y,unknown,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
24,entrepreneur,single,high.school,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
46,management,married,university.degree,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,admin.,single,university.degree,no,no,yes,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
32,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33,admin.,single,university.degree,no,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
58,retired,married,professional.course,unknown,no,no,cellular,nov,fri,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
41,technician,married,university.degree,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33,technician,single,professional.course,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
29,admin.,married,university.degree,no,no,yes,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
51,technician,single,university.degree,no,no,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
52,management,married,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
44,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,admin.,married,high.school,no,no,yes,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
32,services,married,high.school,unknown,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,services,married,basic.4y,no,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
32,technician,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
31,technician,married,professional.course,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
37,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
30,technician,married,university.degree,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36,management,married,unknown,no,no,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no
29,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
52,admin.,divorced,university.degree,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
54,retired,divorced,basic.4y,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
31,services,married,professional.course,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
37,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
40,technician,single,university.degree,no,no,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
43,technician,married,professional.course,unknown,no,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
35,technician,divorced,professional.course,no,no,no,cellular,jun,wed,1,13,2,failure,-1.7,94.055,-39.8,0.739,4991.6,no
37,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
35,services,married,basic.6y,no,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin.,married,professional.course,no,yes,yes,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
40,unemployed,married,professional.course,no,no,yes,telephone,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,yes
28,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
39,blue-collar,single,basic.4y,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
41,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,no
46,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
52,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,admin.,single,high.school,no,no,yes,telephone,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no
31,unemployed,married,high.school,yes,no,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
31,blue-collar,married,basic.9y,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
31,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
35,services,married,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
58,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
38,technician,married,professional.course,no,yes,no,cellular,mar,fri,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,yes
51,admin.,married,basic.4y,unknown,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
36,technician,married,professional.course,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,blue-collar,married,high.school,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,admin.,single,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
66,retired,married,professional.course,no,no,yes,cellular,mar,tue,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
36,technician,married,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
44,services,married,professional.course,unknown,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
50,technician,married,professional.course,unknown,yes,yes,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
32,services,married,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26,blue-collar,single,high.school,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
30,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,technician,divorced,professional.course,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30,management,married,university.degree,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
56,retired,married,basic.4y,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
47,admin.,single,unknown,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,services,married,professional.course,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,technician,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,technician,single,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
40,self-employed,married,unknown,unknown,no,no,cellular,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,services,married,high.school,no,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,unemployed,married,basic.4y,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
55,retired,married,high.school,no,yes,no,cellular,jun,fri,3,3,1,success,-2.9,92.963,-40.8,1.268,5076.2,no
30,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
82,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,yes
55,unknown,married,basic.4y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
39,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
46,technician,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,single,basic.4y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
39,admin.,single,unknown,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
37,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
28,technician,single,professional.course,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,yes
41,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
39,admin.,married,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,housemaid,married,basic.9y,no,yes,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
46,technician,married,professional.course,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
38,technician,married,professional.course,no,no,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,92.843,-50,1.757,5099.1,no
54,technician,single,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
25,admin.,single,basic.9y,no,no,no,cellular,jul,thu,29,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
37,admin.,married,university.degree,no,no,yes,cellular,dec,mon,2,6,1,success,-3,92.713,-33,0.706,5023.5,yes
28,self-employed,single,basic.9y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
58,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
31,admin.,single,high.school,no,no,no,telephone,may,thu,22,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
42,services,married,high.school,no,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
37,self-employed,divorced,university.degree,no,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
24,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33,technician,married,professional.course,no,yes,no,telephone,jul,mon,17,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
59,technician,married,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,retired,married,basic.4y,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
31,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
35,unknown,single,high.school,unknown,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
